dist,support,nrSegments,information
6.538258,0.012346,3,high
0.817863,0.000000,3,high
14.279016,0.115226,3,high
0.682061,0.008230,3,high
1.088289,0.000000,3,high
4.894971,0.991770,3,high
3.312984,0.995885,3,high
7.760623,1.000000,3,high
1.959985,0.000000,4,high
10.915010,0.979424,4,high
3.183478,0.975309,4,high
6.250949,0.156379,4,high
5.180793,1.000000,4,high
9.025212,0.983539,4,high
6.538258,0.000000,4,high
0.817863,0.000000,4,high
13.188837,0.020576,4,high
4.894971,0.427984,4,high
0.682061,0.004115,4,high
1.088289,0.000000,4,high
4.006713,0.419753,4,high
13.307364,0.004115,4,high
3.312984,0.995885,4,high
7.760623,1.000000,4,high
25.169727,0.983539,2,high
4.232983,1.000000,2,high
4.092705,1.000000,2,high
25.918423,1.000000,2,high
4.247998,1.000000,2,high
1.001509,0.942387,2,high
3.928855,0.436214,2,high
6.014633,1.000000,2,high
19.937046,0.995885,2,high
13.989250,1.000000,2,high
1.117616,0.255144,2,high
5.882803,1.000000,2,high
20.516251,0.995885,2,high
4.965172,0.995885,2,high
9.517762,0.983539,3,high
4.496065,0.995885,3,high
4.232983,0.995885,3,high
4.092705,0.979424,3,high
3.331361,0.962963,3,high
10.266459,0.987654,3,high
4.247998,1.000000,3,high
1.001509,0.917695,3,high
3.928855,0.226337,3,high
1.344543,0.522634,3,high
4.132939,0.983539,3,high
4.285082,0.987654,3,high
6.460482,0.987654,3,high
2.914606,0.563786,3,high
5.309643,0.530864,3,high
20.516251,0.395062,3,high
1.117616,0.201646,3,high
8.851784,0.995885,3,high
4.415936,0.983539,3,high
5.882803,0.958848,3,high
8.111102,0.670782,3,high
3.364183,0.769547,3,high
3.634548,0.370370,3,high
17.720675,0.802469,3,high
4.965172,0.884774,3,high
9.517762,0.983539,4,high
4.496065,0.975309,4,high
4.232983,0.995885,4,high
4.092705,0.946502,4,high
3.331361,0.958848,4,high
10.266459,0.987654,4,high
4.247998,1.000000,4,high
1.001509,0.888889,4,high
3.928855,0.189300,4,high
1.344543,0.514403,4,high
4.132939,0.954733,4,high
4.285082,0.987654,4,high
6.460482,0.983539,4,high
2.914606,0.526749,4,high
5.309643,0.530864,4,high
20.516251,0.246914,4,high
1.117616,0.065844,4,high
8.851784,0.991770,4,high
8.410539,0.987654,4,high
4.415936,0.946502,4,high
5.882803,0.921811,4,high
8.111102,0.670782,4,high
1.705238,0.979424,4,high
3.364183,0.761317,4,high
3.634548,0.238683,4,high
17.720675,0.613169,4,high
4.965172,0.872428,4,high
0.790627,0.728395,2,high
0.296438,0.004115,2,high
5.492754,0.971193,2,high
1.818844,0.930041,2,high
6.496867,0.563786,2,high
3.989083,0.995885,2,high
3.664548,0.995885,2,high
0.790627,0.695473,3,high
3.591227,0.987654,3,high
0.821170,0.008230,3,high
4.365045,0.983539,3,high
5.174954,0.975309,3,high
1.221152,0.016461,3,high
2.393220,0.979424,3,high
3.462533,0.962963,3,high
0.296438,0.004115,3,high
5.492754,0.962963,3,high
3.131671,0.777778,3,high
0.550292,0.004115,3,high
6.020164,0.559671,3,high
1.818844,0.004115,3,high
3.989083,0.991770,3,high
3.187846,0.979424,3,high
0.790627,0.695473,4,high
3.353176,0.004115,4,high
0.805213,0.135802,4,high
0.821170,0.008230,4,high
4.365045,0.975309,4,high
5.174954,0.967078,4,high
1.221152,0.000000,4,high
2.393220,0.979424,4,high
3.462533,0.946502,4,high
2.804287,0.004115,4,high
0.296438,0.000000,4,high
1.253190,0.547325,4,high
2.355124,0.880658,4,high
2.657380,0.633745,4,high
0.550292,0.000000,4,high
6.020164,0.555556,4,high
1.818844,0.000000,4,high
3.989083,0.950617,4,high
3.187846,0.967078,4,high
0.571708,0.000000,4,high
3.947488,0.876543,4,high
5.901989,1.000000,2,high
7.137573,1.000000,2,high
7.972982,0.995885,2,high
1.389591,1.000000,2,high
0.611108,0.102881,2,high
1.108573,0.543210,2,high
0.714880,0.024691,2,high
3.607164,0.551440,3,high
5.901989,0.995885,3,high
1.975038,0.983539,3,high
2.505945,0.991770,3,high
7.972982,0.995885,3,high
3.818531,0.781893,3,high
1.389591,1.000000,3,high
1.370729,0.925926,3,high
1.637365,0.296296,3,high
1.108573,0.485597,3,high
1.353132,0.728395,3,high
0.611108,0.037037,3,high
0.714880,0.024691,3,high
3.375716,1.000000,3,high
3.607164,0.539095,4,high
1.571516,0.530864,4,high
5.901989,0.995885,4,high
1.975038,0.971193,4,high
2.505945,0.979424,4,high
7.972982,0.991770,4,high
3.818531,0.765432,4,high
1.389591,1.000000,4,high
1.370729,0.917695,4,high
1.637365,0.288066,4,high
1.108573,0.469136,4,high
1.629198,0.473251,4,high
1.353132,0.695473,4,high
0.611108,0.037037,4,high
0.714880,0.020576,4,high
3.375716,1.000000,4,high
1.556267,0.679012,2,high
6.200164,1.000000,2,high
2.630191,0.934156,2,high
1.271824,0.995885,2,high
0.724673,0.008230,2,high
4.065535,0.995885,2,high
1.483138,1.000000,2,high
1.309859,0.995885,2,high
1.561187,0.995885,2,high
1.556267,0.609053,3,high
6.200164,0.958848,3,high
2.000534,0.987654,3,high
1.032994,0.987654,3,high
2.630191,0.884774,3,high
1.551346,0.975309,3,high
0.743286,0.226337,3,high
2.223172,0.967078,3,high
1.271824,0.991770,3,high
0.724673,0.000000,3,high
4.065535,0.987654,3,high
2.697911,0.987654,3,high
1.483138,1.000000,3,high
2.098527,0.983539,3,high
1.309859,0.995885,3,high
1.561187,0.987654,3,high
1.556267,0.592593,4,high
6.200164,0.946502,4,high
2.000534,0.983539,4,high
1.032994,0.609053,4,high
2.630191,0.872428,4,high
1.551346,0.971193,4,high
0.743286,0.226337,4,high
1.271824,0.008230,4,high
1.817965,0.213992,4,high
2.223172,0.954733,4,high
0.320845,0.008230,4,high
0.724673,0.000000,4,high
1.002780,0.580247,4,high
4.065535,0.971193,4,high
2.697911,0.983539,4,high
0.159429,0.000000,4,high
1.483138,0.995885,4,high
2.098527,0.967078,4,high
2.935448,0.901235,4,high
1.309859,0.983539,4,high
1.561187,0.958848,4,high
0.986392,0.062500,2,low
1.521947,0.056250,2,low
0.983633,0.006250,2,low
3.560194,0.643750,2,low
2.774700,0.018750,2,low
2.543792,0.000000,2,low
1.512055,0.037500,2,low
5.035124,0.981250,2,low
1.376294,0.656250,2,low
2.884393,1.000000,2,low
8.157631,0.556250,2,low
1.642164,0.100000,2,low
1.273883,0.006250,2,low
6.708815,0.912500,2,low
2.745187,0.112500,3,low
1.776544,0.950000,3,low
0.821189,0.000000,3,low
0.986392,0.006250,3,low
0.850022,0.031250,3,low
1.418881,0.043750,3,low
0.983633,0.006250,3,low
3.560194,0.606250,3,low
2.671961,0.006250,3,low
1.512055,0.018750,3,low
1.879209,0.000000,3,low
4.099565,0.918750,3,low
5.035124,0.968750,3,low
1.376294,0.650000,3,low
2.884393,0.968750,3,low
8.157631,0.425000,3,low
1.642164,0.006250,3,low
1.273883,0.000000,3,low
4.312471,0.893750,3,low
0.596848,0.006250,3,low
2.537099,0.012500,4,low
3.888743,0.037500,4,low
1.776544,0.943750,4,low
2.884753,0.006250,4,low
0.821189,0.000000,4,low
0.986392,0.006250,4,low
0.850022,0.018750,4,low
1.418881,0.000000,4,low
0.983633,0.000000,4,low
2.745187,0.100000,4,low
3.560194,0.575000,4,low
2.671961,0.000000,4,low
0.797819,0.006250,4,low
1.512055,0.012500,4,low
1.879209,0.000000,4,low
4.099565,0.893750,4,low
1.917688,0.268750,4,low
1.376294,0.406250,4,low
2.884393,0.962500,4,low
8.157631,0.281250,4,low
1.642164,0.006250,4,low
1.273883,0.000000,4,low
4.312471,0.862500,4,low
0.596848,0.000000,4,low
4.852757,0.543210,2,low
4.352639,0.954733,2,low
5.462429,0.786008,2,low
11.605391,0.967078,2,low
3.011526,0.962963,2,low
5.955860,0.983539,2,low
1.644843,0.020576,2,low
5.117164,0.975309,3,low
4.852757,0.419753,3,low
12.696695,0.358025,3,low
3.085734,0.242798,3,low
4.352639,0.864198,3,low
3.903998,0.432099,3,low
5.462429,0.744856,3,low
11.605391,0.917695,3,low
1.141176,0.045267,3,low
3.011526,0.962963,3,low
2.281826,0.065844,3,low
1.644843,0.008230,3,low
4.429913,0.292181,3,low
4.205008,0.181070,3,low
5.117164,0.946502,4,low
4.852757,0.415638,4,low
12.696695,0.353909,4,low
3.085734,0.230453,4,low
4.352639,0.814815,4,low
3.903998,0.427984,4,low
5.462429,0.716049,4,low
11.605391,0.905350,4,low
1.141176,0.028807,4,low
3.011526,0.958848,4,low
2.281826,0.016461,4,low
1.644843,0.000000,4,low
4.429913,0.057613,4,low
3.222061,0.008230,4,low
4.205008,0.172840,4,low
2.861809,0.456790,2,low
2.038496,0.662551,2,low
2.258618,0.267490,2,low
2.736931,0.901235,2,low
0.266491,0.045267,2,low
0.832081,0.144033,2,low
7.782968,0.888889,2,low
0.623717,0.037037,2,low
2.586150,0.016461,3,low
2.861809,0.415638,3,low
1.059718,0.024691,3,low
3.401657,0.917695,3,low
2.038496,0.098765,3,low
2.258618,0.098765,3,low
0.266491,0.024691,3,low
1.283815,0.037037,3,low
0.832081,0.049383,3,low
7.782968,0.888889,3,low
0.623717,0.012346,3,low
4.640748,0.246914,3,low
1.262476,0.954733,3,low
1.103353,0.000000,3,low
1.352575,0.037037,3,low
0.715620,0.016461,3,low
1.622681,0.588477,3,low
2.586150,0.012346,4,low
2.861809,0.399177,4,low
1.059718,0.012346,4,low
3.401657,0.888889,4,low
2.038496,0.098765,4,low
2.258618,0.094650,4,low
0.266491,0.004115,4,low
1.283815,0.028807,4,low
0.832081,0.016461,4,low
3.690213,0.271605,4,low
0.623717,0.000000,4,low
4.640748,0.246914,4,low
1.262476,0.835391,4,low
1.103353,0.000000,4,low
0.023663,0.000000,4,low
3.542014,0.238683,4,low
1.352575,0.000000,4,low
0.715620,0.008230,4,low
1.622681,0.304527,4,low
0.590240,0.004115,2,low
0.611506,0.074074,2,low
3.026743,0.962963,2,low
1.836592,0.045267,2,low
1.471409,0.987654,2,low
0.900124,0.098765,2,low
6.154105,0.971193,2,low
0.257311,0.049383,2,low
2.392376,0.135802,2,low
2.236299,0.502058,2,low
0.402292,0.041152,2,low
1.014907,0.024691,2,low
5.164271,0.983539,2,low
1.680552,0.954733,2,low
1.823226,0.160494,2,low
0.567736,0.086420,2,low
2.548320,0.004115,2,low
3.637873,0.045267,2,low
1.503388,0.000000,3,low
0.590240,0.000000,3,low
0.611506,0.024691,3,low
3.026743,0.950617,3,low
1.453508,0.954733,3,low
1.836592,0.012346,3,low
1.471409,0.744856,3,low
0.900124,0.032922,3,low
2.787968,0.032922,3,low
0.257311,0.037037,3,low
1.336501,0.032922,3,low
2.843460,0.802469,3,low
2.392376,0.074074,3,low
2.236299,0.316872,3,low
0.402292,0.020576,3,low
3.709990,0.000000,3,low
1.014907,0.012346,3,low
1.798134,0.288066,3,low
1.680552,0.938272,3,low
1.617822,0.098765,3,low
4.375737,0.004115,3,low
2.704839,0.876543,3,low
1.823226,0.131687,3,low
2.548320,0.000000,3,low
1.000342,0.016461,3,low
0.567736,0.074074,3,low
0.025967,0.012346,3,low
3.637873,0.037037,3,low
1.083934,0.004115,3,low
1.780254,0.403292,3,low
1.221561,0.020576,4,low
1.244106,0.000000,4,low
0.590240,0.000000,4,low
0.611506,0.020576,4,low
3.026743,0.942387,4,low
1.453508,0.946502,4,low
1.836592,0.004115,4,low
1.471409,0.728395,4,low
0.900124,0.004115,4,low
2.787968,0.032922,4,low
0.257311,0.016461,4,low
0.119939,0.000000,4,low
1.336501,0.020576,4,low
2.843460,0.798354,4,low
2.392376,0.045267,4,low
2.236299,0.300412,4,low
0.402292,0.008230,4,low
3.709990,0.000000,4,low
1.014907,0.008230,4,low
1.798134,0.259259,4,low
1.680552,0.913580,4,low
1.823330,0.008230,4,low
1.617822,0.090535,4,low
1.211744,0.004115,4,low
4.375737,0.004115,4,low
2.704839,0.831276,4,low
1.823226,0.123457,4,low
2.548320,0.000000,4,low
1.000342,0.012346,4,low
0.567736,0.032922,4,low
0.025967,0.000000,4,low
3.637873,0.012346,4,low
1.083934,0.004115,4,low
1.780254,0.358025,4,low
0.354471,0.008230,2,low
0.548759,0.024691,2,low
2.627909,0.995885,2,low
3.493758,0.053498,2,low
1.004027,0.028807,2,low
0.973964,0.020576,2,low
2.635715,0.934156,2,low
1.660849,0.037037,2,low
5.405911,0.975309,2,low
1.176917,0.238683,2,low
3.749547,0.123457,2,low
5.386338,0.979424,2,low
3.067753,0.650206,2,low
0.837964,0.000000,3,low
0.428414,0.008230,3,low
0.354471,0.000000,3,low
0.855740,0.004115,3,low
0.548759,0.008230,3,low
2.627909,0.995885,3,low
3.493758,0.032922,3,low
1.004027,0.020576,3,low
0.973964,0.008230,3,low
5.940035,0.814815,3,low
2.635715,0.864198,3,low
1.660849,0.012346,3,low
5.405911,0.971193,3,low
7.423905,0.962963,3,low
1.176917,0.057613,3,low
3.749547,0.061728,3,low
1.217386,0.008230,3,low
5.386338,0.946502,3,low
3.067753,0.625514,3,low
0.837964,0.000000,4,low
0.428414,0.000000,4,low
0.354471,0.000000,4,low
0.855740,0.000000,4,low
0.548759,0.004115,4,low
2.386696,0.674897,4,low
2.627909,0.991770,4,low
3.493758,0.020576,4,low
1.004027,0.016461,4,low
0.973964,0.004115,4,low
0.983193,0.798354,4,low
2.635715,0.818930,4,low
1.660849,0.012346,4,low
5.405911,0.934156,4,low
4.958273,0.646091,4,low
7.423905,0.954733,4,low
1.176917,0.004115,4,low
5.231746,0.004115,4,low
3.749547,0.032922,4,low
1.217386,0.008230,4,low
5.386338,0.925926,4,low
3.067753,0.567901,4,low
9.279673,1.000000,2,low
0.797483,0.004115,2,low
1.581496,0.255144,2,low
8.932682,0.995885,2,low
0.446335,0.008230,2,low
0.726886,0.024691,2,low
8.811630,0.995885,2,low
7.457057,1.000000,2,low
9.279673,0.995885,3,low
1.027613,0.012346,3,low
3.190464,0.176955,3,low
9.287806,0.090535,3,low
0.797483,0.004115,3,low
1.245326,0.004115,3,low
1.581496,0.135802,3,low
1.855497,0.037037,3,low
0.446335,0.000000,3,low
0.726886,0.012346,3,low
8.811630,0.975309,3,low
17.808323,0.987654,3,low
7.457057,0.987654,3,low
1.407204,0.074074,3,low
2.037349,0.917695,3,low
1.657857,0.008230,3,low
8.030138,0.037037,3,low
8.715114,0.868313,4,low
9.279673,0.991770,4,low
1.027613,0.004115,4,low
12.824780,0.135802,4,low
9.287806,0.028807,4,low
0.797483,0.000000,4,low
1.245326,0.004115,4,low
1.581496,0.041152,4,low
1.855497,0.024691,4,low
0.446335,0.000000,4,low
0.726886,0.008230,4,low
8.811630,0.967078,4,low
12.559311,0.987654,4,low
7.457057,0.979424,4,low
1.407204,0.012346,4,low
2.037349,0.913580,4,low
1.657857,0.000000,4,low
3.190464,0.057613,4,low
8.030138,0.020576,4,low
2.663563,0.312757,2,low
4.126066,0.983539,2,low
1.076131,0.000000,2,low
10.306809,0.753086,2,low
3.576459,0.880658,2,low
1.388135,0.851852,2,low
1.568027,0.049383,2,low
14.309145,0.835391,2,low
7.533926,0.806584,2,low
2.713095,0.930041,2,low
3.560171,0.934156,2,low
12.015585,0.028807,3,low
2.663563,0.275720,3,low
0.662755,0.399177,3,low
2.128040,0.148148,3,low
1.568027,0.012346,3,low
0.586851,0.004115,3,low
1.076131,0.000000,3,low
10.306809,0.666667,3,low
3.576459,0.847737,3,low
1.388135,0.847737,3,low
2.522419,0.646091,3,low
6.390066,0.864198,3,low
2.571464,0.057613,3,low
3.797286,0.000000,3,low
7.533926,0.761317,3,low
6.140564,0.995885,3,low
1.428258,0.551440,3,low
2.713095,0.897119,3,low
3.560171,0.880658,3,low
2.122419,0.012346,3,low
6.853288,0.000000,3,low
12.015585,0.004115,4,low
2.663563,0.267490,4,low
0.662755,0.020576,4,low
2.128040,0.127572,4,low
1.568027,0.004115,4,low
0.586851,0.000000,4,low
1.076131,0.000000,4,low
10.306809,0.604938,4,low
3.576459,0.847737,4,low
1.388135,0.827160,4,low
2.522419,0.633745,4,low
2.205980,0.909465,4,low
6.390066,0.860082,4,low
2.571464,0.008230,4,low
3.797286,0.000000,4,low
7.533926,0.732510,4,low
6.140564,0.995885,4,low
1.428258,0.534979,4,low
2.713095,0.884774,4,low
3.560171,0.823045,4,low
2.122419,0.004115,4,low
6.853288,0.000000,4,low
5.056795,0.979424,2,low
5.733633,0.670782,2,low
0.700772,0.049383,2,low
22.230233,0.958848,2,low
3.676890,0.967078,2,low
1.501229,0.012346,2,low
3.961009,0.983539,2,low
17.403948,0.995885,2,low
3.941895,0.967078,2,low
5.056795,0.946502,3,low
0.482500,0.000000,3,low
5.733633,0.662551,3,low
0.700772,0.037037,3,low
6.540041,0.954733,3,low
22.230233,0.880658,3,low
0.742493,0.032922,3,low
5.615371,0.818930,3,low
1.501229,0.008230,3,low
3.961009,0.979424,3,low
20.145214,0.584362,3,low
1.648759,0.609053,3,low
17.403948,0.757202,3,low
3.941895,0.814815,3,low
2.916417,0.436214,3,low
3.645708,0.032922,3,low
5.056795,0.901235,4,low
0.482500,0.000000,4,low
5.733633,0.596708,4,low
0.700772,0.024691,4,low
6.540041,0.942387,4,low
22.230233,0.851852,4,low
0.742493,0.024691,4,low
5.615371,0.802469,4,low
1.501229,0.004115,4,low
3.961009,0.917695,4,low
20.145214,0.567901,4,low
1.648759,0.382716,4,low
17.403948,0.753086,4,low
3.941895,0.320988,4,low
2.916417,0.411523,4,low
3.645708,0.024691,4,low
4.401723,0.000000,2,low
7.039479,0.980892,2,low
3.976425,0.878981,2,low
4.853852,0.649682,2,low
1.867847,0.000000,2,low
1.723443,0.993631,2,low
3.531059,0.885350,2,low
11.281383,0.598726,2,low
2.398557,0.624204,2,low
2.393499,0.535032,2,low
4.665225,0.929936,2,low
3.945984,1.000000,2,low
1.038461,0.076433,2,low
5.275566,1.000000,2,low
0.855871,0.063694,2,low
0.228027,0.000000,2,low
1.758556,0.159236,2,low
4.644499,0.566879,2,low
1.698652,0.000000,2,low
9.972230,0.961783,2,low
5.690198,0.732484,2,low
4.401723,0.000000,3,low
3.958832,0.394904,3,low
4.881713,0.968153,3,low
3.976425,0.617834,3,low
3.771603,0.439490,3,low
3.432792,0.949045,3,low
4.101946,0.433121,3,low
2.438536,0.216561,3,low
1.867847,0.000000,3,low
5.120244,0.968153,3,low
1.723443,0.955414,3,low
2.779832,0.121019,3,low
4.243337,0.127389,3,low
1.360156,0.000000,3,low
8.920081,0.585987,3,low
1.217507,0.044586,3,low
2.398557,0.611465,3,low
4.348174,0.732484,3,low
5.690198,0.229299,3,low
2.392320,0.273885,3,low
1.798993,0.127389,3,low
2.805795,0.210191,3,low
3.945984,0.987261,3,low
5.215220,0.777070,3,low
3.934082,0.738854,3,low
1.038461,0.000000,3,low
5.275566,0.987261,3,low
2.393499,0.267516,3,low
0.855871,0.006369,3,low
0.228027,0.000000,3,low
6.972209,0.343949,3,low
1.126346,0.089172,3,low
10.048098,0.828025,3,low
3.562250,0.305732,3,low
1.698652,0.000000,3,low
7.610928,0.949045,3,low
4.401723,0.000000,4,low
3.958832,0.280255,4,low
4.881713,0.949045,4,low
3.976425,0.598726,4,low
3.771603,0.439490,4,low
3.432792,0.929936,4,low
4.101946,0.324841,4,low
2.438536,0.191083,4,low
1.867847,0.000000,4,low
5.120244,0.694268,4,low
1.723443,0.426752,4,low
1.883447,0.000000,4,low
2.779832,0.121019,4,low
1.655079,0.343949,4,low
4.243337,0.121019,4,low
1.360156,0.000000,4,low
8.920081,0.248408,4,low
1.217507,0.031847,4,low
5.433033,0.197452,4,low
2.398557,0.000000,4,low
1.069606,0.006369,4,low
4.348174,0.687898,4,low
5.690198,0.229299,4,low
2.392320,0.165605,4,low
1.798993,0.025478,4,low
2.805795,0.171975,4,low
3.945984,0.980892,4,low
5.215220,0.713376,4,low
3.934082,0.656051,4,low
1.038461,0.000000,4,low
5.275566,0.681529,4,low
2.393499,0.121019,4,low
0.855871,0.000000,4,low
0.228027,0.000000,4,low
6.972209,0.324841,4,low
1.824612,0.280255,4,low
1.126346,0.012739,4,low
10.048098,0.802548,4,low
3.562250,0.292994,4,low
1.698652,0.000000,4,low
7.610928,0.942675,4,low
1.711360,0.050000,2,low
11.390031,0.818750,2,low
1.964236,0.025000,2,low
3.299017,0.950000,2,low
0.831086,0.018750,2,low
6.696740,0.893750,2,low
8.178538,1.000000,2,low
3.568157,0.000000,2,low
4.114383,0.862500,3,low
1.711360,0.012500,3,low
8.138273,0.793750,3,low
1.830151,0.000000,3,low
1.964236,0.012500,3,low
3.299017,0.881250,3,low
0.831086,0.000000,3,low
6.112364,0.881250,3,low
3.456945,0.893750,3,low
6.696740,0.750000,3,low
1.357890,0.237500,3,low
1.613560,0.025000,3,low
1.567898,0.337500,3,low
4.334394,0.856250,3,low
8.178538,0.981250,3,low
3.568157,0.000000,3,low
1.296704,0.018750,3,low
4.114383,0.806250,4,low
1.711360,0.012500,4,low
8.138273,0.756250,4,low
1.830151,0.000000,4,low
1.964236,0.012500,4,low
3.299017,0.881250,4,low
0.831086,0.000000,4,low
6.112364,0.756250,4,low
3.456945,0.850000,4,low
2.284835,0.093750,4,low
6.696740,0.087500,4,low
1.357890,0.231250,4,low
1.613560,0.012500,4,low
1.567898,0.137500,4,low
4.334394,0.825000,4,low
8.178538,0.956250,4,low
3.568157,0.000000,4,low
1.296704,0.018750,4,low
1.181879,0.006369,2,low
6.238323,1.000000,2,low
3.681212,0.165605,2,low
8.169208,0.929936,2,low
3.943191,0.917197,2,low
2.858445,0.968153,2,low
1.179420,0.000000,2,low
1.894609,0.445860,2,low
9.073138,0.579618,2,low
1.271271,0.063694,2,low
1.181879,0.006369,3,low
6.238323,1.000000,3,low
3.681212,0.044586,3,low
3.025345,0.872611,3,low
8.169208,0.757962,3,low
7.263395,0.987261,3,low
2.120152,0.878981,3,low
2.858445,0.866242,3,low
1.179420,0.000000,3,low
1.894609,0.414013,3,low
9.073138,0.000000,3,low
1.271271,0.038217,3,low
3.069851,0.025478,3,low
3.074679,0.834395,3,low
2.302389,0.019108,3,low
9.061697,0.853503,3,low
1.181879,0.000000,4,low
6.238323,0.993631,4,low
3.681212,0.031847,4,low
3.025345,0.866242,4,low
8.169208,0.452229,4,low
4.273734,0.968153,4,low
2.120152,0.878981,4,low
6.261683,0.006369,4,low
2.858445,0.834395,4,low
4.858010,0.000000,4,low
1.271271,0.012739,4,low
1.179420,0.000000,4,low
1.894609,0.356688,4,low
5.669783,0.445860,4,low
4.522051,0.000000,4,low
3.069851,0.012739,4,low
3.074679,0.796178,4,low
2.302389,0.012739,4,low
9.061697,0.808917,4,low
0.632436,0.053498,2,low
0.315284,0.004115,2,low
2.703545,0.876543,2,low
3.690268,0.967078,3,low
0.632436,0.045267,3,low
0.315284,0.004115,3,low
2.703545,0.851852,3,low
5.617481,0.884774,3,low
3.430501,0.938272,3,low
3.690268,0.958848,4,low
0.632436,0.008230,4,low
0.315284,0.004115,4,low
0.831390,0.016461,4,low
2.703545,0.831276,4,low
5.617481,0.855967,4,low
3.430501,0.736626,4,low
0.809522,0.213992,2,low
1.048637,0.000000,2,low
4.146019,0.135802,2,low
1.060243,0.032922,2,low
5.002691,0.967078,2,low
16.545521,0.987654,2,low
0.452145,0.086420,2,low
0.860696,0.148148,2,low
4.310143,0.876543,2,low
1.146586,0.057613,2,low
8.030652,0.115226,2,low
2.338281,0.041152,2,low
3.618584,0.958848,2,low
5.925868,0.925926,2,low
1.446920,0.016461,2,low
8.339184,0.827160,2,low
0.345823,0.296296,2,low
5.477452,0.654321,2,low
0.809522,0.123457,3,low
1.048637,0.000000,3,low
4.146019,0.131687,3,low
1.060243,0.028807,3,low
2.395087,0.152263,3,low
5.002691,0.913580,3,low
0.929363,0.119342,3,low
16.545521,0.983539,3,low
0.452145,0.008230,3,low
1.146586,0.004115,3,low
5.037186,0.679012,3,low
3.158051,0.432099,3,low
4.310143,0.794239,3,low
8.030652,0.028807,3,low
2.338281,0.032922,3,low
3.618584,0.942387,3,low
1.742012,0.061728,3,low
2.419678,0.711934,3,low
0.126998,0.032922,3,low
0.860696,0.000000,3,low
4.046593,0.061728,3,low
1.446920,0.008230,3,low
1.991952,0.567901,3,low
0.345823,0.288066,3,low
1.328830,0.074074,3,low
0.224978,0.004115,3,low
11.066710,0.613169,3,low
5.477452,0.148148,3,low
1.603480,0.000000,3,low
0.809522,0.032922,4,low
1.048637,0.000000,4,low
4.146019,0.131687,4,low
1.060243,0.024691,4,low
2.395087,0.127572,4,low
5.002691,0.901235,4,low
2.183705,0.065844,4,low
0.929363,0.102881,4,low
16.545521,0.888889,4,low
0.452145,0.004115,4,low
1.146586,0.004115,4,low
3.902510,0.432099,4,low
3.158051,0.395062,4,low
4.310143,0.744856,4,low
0.456959,0.000000,4,low
2.338281,0.024691,4,low
3.618584,0.905350,4,low
1.742012,0.061728,4,low
2.419678,0.703704,4,low
8.030652,0.000000,4,low
11.066710,0.374486,4,low
0.126998,0.016461,4,low
0.860696,0.000000,4,low
4.046593,0.053498,4,low
6.108745,0.831276,4,low
1.446920,0.008230,4,low
1.291233,0.234568,4,low
11.291409,0.037037,4,low
0.345823,0.275720,4,low
5.477452,0.078189,4,low
1.328830,0.049383,4,low
0.224978,0.004115,4,low
0.995039,0.016461,4,low
10.065161,0.041152,4,low
1.603480,0.000000,4,low
1.945433,0.083744,2,low
0.592360,0.029557,2,low
0.966781,0.034483,2,low
1.000207,0.034483,2,low
1.897919,0.497537,2,low
1.938458,0.354680,2,low
0.583737,0.064039,2,low
2.357290,0.039409,2,low
0.881693,0.000000,3,low
1.858664,0.472906,3,low
5.113318,0.014778,3,low
1.945433,0.014778,3,low
3.027943,0.886700,3,low
1.938458,0.078818,3,low
0.592360,0.004926,3,low
0.966781,0.019704,3,low
1.000207,0.019704,3,low
1.897919,0.467980,3,low
0.999411,0.054187,3,low
0.583737,0.029557,3,low
2.223877,0.000000,3,low
0.755506,0.009852,3,low
2.853527,0.891626,3,low
0.206874,0.000000,3,low
0.734210,0.004926,3,low
0.465059,0.000000,3,low
2.357290,0.004926,3,low
0.282997,0.000000,3,low
0.881693,0.000000,4,low
1.858664,0.221675,4,low
5.113318,0.009852,4,low
1.945433,0.004926,4,low
3.027943,0.876847,4,low
1.938458,0.029557,4,low
0.592360,0.000000,4,low
1.031950,0.004926,4,low
1.000207,0.009852,4,low
1.783707,0.000000,4,low
1.897919,0.448276,4,low
0.999411,0.044335,4,low
0.583737,0.004926,4,low
2.223877,0.000000,4,low
0.755506,0.004926,4,low
2.463685,0.891626,4,low
0.206874,0.000000,4,low
0.734210,0.000000,4,low
0.465059,0.000000,4,low
2.357290,0.004926,4,low
0.282997,0.000000,4,low
0.966781,0.000000,4,low
7.431577,0.983539,2,low
3.205340,0.292181,2,low
21.975161,0.781893,2,low
1.304945,0.078189,2,low
22.507708,0.987654,2,low
2.162232,0.148148,2,low
34.989725,0.884774,2,low
34.346196,0.757202,2,low
1.697059,0.024691,2,low
1.836475,0.444444,2,low
4.140995,0.880658,2,low
2.517068,0.024691,2,low
33.889490,0.909465,2,low
32.287172,0.934156,2,low
19.518592,0.526749,2,low
22.862710,0.942387,2,low
30.958276,0.975309,2,low
4.665895,0.181070,3,low
27.374627,0.000000,3,low
7.431577,0.876543,3,low
1.110099,0.082305,3,low
15.478152,0.020576,3,low
3.205340,0.251029,3,low
21.975161,0.773663,3,low
1.304945,0.037037,3,low
1.187132,0.000000,3,low
2.162232,0.082305,3,low
2.928107,0.790123,3,low
6.698627,0.909465,3,low
34.346196,0.753086,3,low
1.697059,0.008230,3,low
19.079574,0.893004,3,low
1.836475,0.386831,3,low
4.140995,0.724280,3,low
5.294601,0.506173,3,low
